Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	root_age
10000.999999999969	9535.29865956525	10001.000000000002	10001.000000000033	10000.999999999962	10001.000000000011	10000.99999999997	10000.999999999998	10001.000000000027	10354.623933685376	10001.000000000013	9580.993672999708	10000.99999999999	10001.000000000025	10001.000000000033	10000.999999999962
10001.000000000018	10661.4534960172	10325.772513439024	10001.000000000016	10000.999999999987	10000.999999999967	10000.999999999976	10617.806925843879	10000.999999999989	9698.506857775299	10001.000000000004	10000.99999999999	10001.00000000001	10365.068401791295	10001	11010.743364219648
10000.999999999965	10001.000000000058	10000.999999999976	10001.00000000001	9351.886209183052	10001.000000000002	10000.999999999975	10000.999999999996	10000.999999999989	10001.000000000015	10000.99999999999	10001.000000000005	10001.000000000016	10001.000000000035	10000.999999999947	10000.999999999973
10001.000000000002	10000.999999999962	10000.999999999953	9603.871361963244	10236.360133771854	9772.9572402721	10000.999999999969	10000.999999999989	10001.000000000007	10001.000000000013	10001.00000000003	9593.518534585228	10000.999999999995	10001.000000000002	10001.000000000025	10000.999999999936
9802.730168853017	10000.99999999998	10000.999999999998	10001.000000000022	9625.63669480603	9487.977165153796	10000.999999999993	10527.44576986542	9646.875557373485	10000.999999999982	10000.999999999967	10747.065453146102	10001.000000000011	10000.999999999955	10000.999999999942	9616.18996457711
9617.247564893534	9512.13190639589	9372.495502493168	10001.00000000003	8822.298387259481	9467.441223979904	10001.000000000002	9410.61337773842	8790.822293870402	10000.999999999973	10000.999999999973	9676.51435708481	9287.592459906344	10001.000000000027	10001.000000000025	10001.00000000004
10001.000000000002	10000.999999999975	9155.108751943344	10001.000000000062	10000.999999999978	9790.255059295268	10001.000000000004	10001.000000000002	10001.000000000002	10000.999999999998	9595.902285858632	10000.99999999998	10000.99999999998	10001.000000000027	10000.999999999976	10547.09784303294
10000.999999999958	10000.999999999998	10001.000000000007	10001.000000000025	10000.999999999998	8616.28120818189	10000.999999999993	10001.000000000005	10000.999999999938	9295.661492113812	10001.000000000002	10001.000000000035	9388.790385442877	9199.449641042467	10000.99999999997	9706.294905963825
10001.000000000058	10000.999999999975	10000.999999999996	10001.00000000002	9696.053356565193	10001.000000000013	10000.999999999962	10001.000000000024	10243.602356964113	10001.000000000022	10001	10000.999999999973	9353.144163690442	9861.488025030332	10000.999999999989	10558.731633953648
10000.999999999967	10001.000000000013	10510.871057146549	10000.999999999985	10001.00000000003	10809.192124245923	10001.000000000024	10000.999999999973	10000.999999999984	10001.000000000027	10001.000000000005	10399.878053828974	10001.000000000042	10001.000000000033	10000.999999999978	10000.99999999995
10000.999999999978	10000.999999999998	10000.99999999999	10000.999999999962	10001.000000000007	9702.354459887983	10032.592393766347	10000.999999999982	10000.999999999978	10001.000000000004	10000.999999999985	10000.99999999997	10001.000000000007	9276.673364156179	10000.999999999975	10001.000000000038
10001.000000000033	10001.000000000013	10000.99999999998	10000.999999999978	10001.00000000002	10001.000000000013	10001.000000000016	10000.999999999982	10001.000000000035	10001.000000000024	10000.99999999996	10342.176361375867	10001.000000000024	10001.000000000016	10001.000000000007	10000.999999999989
10001.000000000002	10000.99999999996	10001.000000000013	10426.540644952058	10001.000000000051	10292.133387610724	10001.000000000004	10001.000000000007	10000.99999999995	10000.99999999996	10001.00000000002	10502.48223630675	10000.999999999998	10201.705285910673	10001.000000000004	10000.999999999995
9713.25829607053	9604.044489558508	9670.730532856649	10001.000000000025	10001.000000000004	10000.99999999996	10001.00000000003	10000.999999999975	10001.000000000044	10001.00000000006	9379.285147021066	10000.99999999999	10000.999999999967	10000.99999999997	10000.999999999996	10247.392543987733
10000.999999999929	10000.999999999973	9670.269969019751	10000.999999999989	10000.999999999978	10090.80599034089	10000.99999999994	10480.61171193352	10001.00000000005	10001.000000000018	10000.999999999985	10001.000000000004	9748.878772252361	10000.999999999976	10340.660036173209	10731.309214654018
10170.745901230632	9624.61391788293	10000.999999999995	9821.889202330249	9020.895647631627	10000.999999999995	10000.999999999993	10001.000000000016	8937.201839330795	10293.81501162271	10001.000000000035	10626.551831979787	9650.232674233888	10001.000000000031	10001.000000000004	10001.00000000001
10001.00000000001	10001.000000000056	9665.892837946161	9896.483516397746	9599.244954502085	10000.999999999996	10000.999999999985	10000.999999999995	9850.384333118913	10000.999999999987	10001.000000000025	10001.000000000024	10001.000000000025	10001.000000000016	10001.000000000013	10000.999999999944
10001.000000000007	10000.999999999998	10000.999999999975	10001.000000000022	10000.999999999993	10000.999999999998	10333.193040073245	10001.000000000015	10000.999999999967	10000.999999999987	10001.000000000047	10000.999999999949	10001.00000000001	10001.000000000005	10366.232321347301	10000.999999999985
9774.31211472483	10000.999999999985	10001.000000000024	10000.999999999953	10365.895120281964	10000.99999999999	10001	10000.999999999976	10205.763884134865	10001.00000000007	10001.000000000071	10001.000000000004	10001.000000000044	10000.999999999995	10244.997887826983	10001.000000000058
10001.000000000025	10001.000000000022	10001	10000.999999999984	10463.915041322052	10000.999999999995	10000.999999999984	10000.999999999998	10611.685391767787	10000.999999999985	10000.999999999975	10000.999999999975	10001	10000.999999999989	10000.999999999975	10001.000000000045
10421.379174136311	10689.40793483711	10768.741280523374	10001.000000000031	10000.999999999987	10000.999999999989	10001.00000000001	10001.000000000044	10345.491543550346	10001.00000000004	10224.674508748269	10001.000000000044	10001.000000000004	10000.999999999969	10001.000000000075	10001.000000000015
10000.999999999967	10000.999999999998	10001.000000000015	10030.679275148706	10001.000000000002	10599.426533760485	10526.714342437635	10106.597523037392	10001.000000000024	10293.149222981734	10001.000000000015	10000.999999999987	10000.999999999949	10627.21040298388	10051.52659212533	10000.99999999996
10000.999999999929	10425.704344559983	10000.999999999965	10000.999999999967	10338.562047759398	12646.058297069954	10000.999999999967	10001.000000000027	10307.266535145702	10001.000000000055	10000.99999999996	9536.942688041769	10001.000000000024	10000.999999999982	10000.999999999998	10447.711242724017
10000.99999999998	9896.187982429607	10335.293301499276	10001.000000000033	10001.000000000022	10000.999999999947	10001.000000000025	9648.65442694014	10309.636067802685	10000.999999999982	10794.517450398469	10001.000000000004	10313.091354652539	10000.99999999997	10000.999999999987	10001.000000000044
10000.99999999999	10000.999999999995	10001.000000000033	10001.000000000002	10001.000000000022	10654.293215868965	10000.999999999984	10000.999999999982	10000.999999999945	10001.000000000018	10000.999999999956	10667.579371668953	10001.000000000015	10000.999999999944	10001.000000000024	10001.000000000033
10550.970812237541	10001	10372.735362240737	10001.000000000078	10000.999999999978	10343.654120062985	10001.000000000018	9593.956353378384	10001	10001.000000000027	10001.00000000001	10000.999999999989	9344.213622608662	10534.040903799789	10633.959226159295	10001.000000000015
10001.000000000036	10001.000000000015	10001.000000000005	9692.300494289004	10000.99999999995	10000.99999999999	9985.004240315366	10001.000000000013	10001.000000000018	10001.000000000005	9499.371449175012	10000.999999999982	10000.999999999975	11376.23966415615	10001.000000000033	10000.999999999944
10001.000000000013	10001.000000000013	10001.000000000002	9625.764571288177	10120.68615758425	9678.853848312656	10000.999999999996	10000.999999999973	10128.021497904876	9681.234320920987	10001.000000000025	9802.508069648293	10001.000000000011	10001.000000000013	9847.552385273773	10000.999999999984
10001.00000000003	10000.999999999956	10000.999999999989	10059.128334085268	10000.999999999989	10000.99999999998	10000.999999999987	10316.408635514801	10000.999999999985	9967.81308216258	10000.999999999962	9615.996580057512	10002.385048558215	10001.000000000045	10000.999999999978	10001.000000000033
10000.999999999953	9706.497741641611	10001.000000000016	10803.866225629628	10000.999999999982	10001.00000000001	10669.29937139617	10001	10000.999999999942	10000.999999999985	10001.000000000005	10494.777985815046	10000.99999999999	10385.961500999289	10000.999999999993	9700.753028990288
10293.255558922421	10000.99999999999	10001.000000000031	10000.999999999982	10001.000000000002	10001.000000000015	10480.63549482481	10000.999999999947	10001.000000000055	10000.999999999956	10000.999999999985	10283.535329094566	10001.00000000003	10001.000000000016	10001.000000000027	10001.00000000004
10000.999999999956	10304.93615314896	10000.999999999995	10001.000000000022	9231.404166445242	10001.000000000051	10001	10000.999999999955	8916.029333717115	9752.905019824559	10000.999999999998	10000.999999999996	10000.999999999984	10000.999999999987	10609.619637402327	10001.000000000013
10477.495116346654	10345.626017516552	10000.999999999984	10045.794999820315	10000.999999999982	10001.000000000022	10000.999999999996	9948.766452846123	10000.99999999999	10000.999999999987	10001.000000000013	10000.999999999962	10361.402941490682	10000.99999999996	10916.88071330023	10001.000000000058
10422.645882917475	10643.610695996756	8380.866109140894	10000.999999999987	9691.64860371586	10001.000000000011	9611.200781169568	10001.000000000007	9074.408637256865	10461.922446936074	10000.999999999985	10000.999999999956	10000.999999999984	10001.000000000007	10000.999999999964	10000.99999999995
10001.00000000004	10000.999999999998	10000.999999999995	10000.999999999993	10000.999999999975	9680.951560125817	10000.99999999999	10001.000000000002	10000.999999999949	10000.999999999969	10001.000000000005	10000.999999999965	10001.000000000015	10411.299641393909	10348.067615089221	10001.000000000018
10755.493908512595	8847.619950778399	10000.99999999999	10001.000000000042	8811.926798389371	10000.999999999989	10001.000000000004	10000.999999999987	8707.746640914811	9673.397246370647	10001.00000000003	10001.000000000002	10051.494384547685	9490.78429309682	10001.000000000007	10639.457081561173
10000.999999999976	10001.00000000003	10000.999999999982	10001.000000000007	10001.000000000016	10001.00000000007	10000.999999999956	10001.000000000002	10000.999999999958	10982.494594794764	9504.135537106175	9714.182016025716	10000.999999999984	10926.038171612085	9027.545794286692	10001.00000000003
10000.999999999967	10154.353246680004	10250.146502634903	10178.2086032798	9770.336328174832	10001.000000000005	10000.999999999929	9049.37771616392	10045.91129058856	10001.000000000024	10000.999999999969	10000.99999999999	10001.000000000005	10001.000000000051	10000.999999999967	10000.999999999985
10001.000000000044	10001.000000000051	10001.000000000031	10001.000000000007	10001.000000000011	10000.999999999996	10000.999999999969	10001.000000000013	10000.999999999998	10743.534904197948	10001.000000000011	9462.350369077929	10001.00000000002	10001.000000000007	10001.00000000001	10001.000000000011
10421.877894283803	10328.794226139638	10001.00000000003	10000.999999999965	10000.999999999989	10000.999999999958	10001.000000000044	10001.000000000002	10000.999999999998	10000.999999999975	10001.000000000002	10001.000000000015	10001.000000000035	10123.898945725863	10000.999999999965	10001.000000000055
9009.09015344592	10000.99999999998	10637.644000775012	10001.000000000042	10001.00000000002	10001.000000000038	10000.999999999975	10001.000000000011	10001.000000000007	10000.999999999995	10000.999999999975	10000.999999999993	10721.00444242538	9981.486760912416	10000.999999999975	10001.000000000024
10000.999999999996	10001.00000000004	9527.241499167454	10511.69756519987	9613.152929709611	10904.364098708811	9757.255283137196	10000.999999999945	10000.999999999996	10000.999999999998	10000.999999999969	10000.999999999984	10000.999999999956	10001.000000000007	10001.000000000005	10001
10968.739676290648	10320.225516796843	10000.999999999996	10001.00000000005	10001.000000000016	10001.00000000001	10001.000000000031	10000.999999999982	10000.999999999995	9682.45347718107	10000.999999999993	10001.000000000025	10001.000000000004	10000.999999999989	10001.000000000036	10000.999999999958
9686.242759659108	10302.664936773655	10276.351953328134	10000.999999999984	10000.999999999998	10000.999999999989	10000.999999999982	10000.99999999998	10363.912243146011	10506.547639130005	10001.000000000051	9537.747595887367	10000.999999999976	10001.000000000004	10001.000000000018	10000.999999999962
